,secs,nsecs,L_is_valid,L_palm_j0_t_x,L_palm_j0_t_y,L_palm_j0_t_z,L_palm_j0_r_x,L_palm_j0_r_y,L_palm_j0_r_z,L_palm_j0_r_w,L_thumb_j0_t_x,L_thumb_j0_t_y,L_thumb_j0_t_z,L_thumb_j0_r_x,L_thumb_j0_r_y,L_thumb_j0_r_z,L_thumb_j0_r_w,L_thumb_j1_t_x,L_thumb_j1_t_y,L_thumb_j1_t_z,L_thumb_j1_r_x,L_thumb_j1_r_y,L_thumb_j1_r_z,L_thumb_j1_r_w,L_thumb_j2_t_x,L_thumb_j2_t_y,L_thumb_j2_t_z,L_thumb_j2_r_x,L_thumb_j2_r_y,L_thumb_j2_r_z,L_thumb_j2_r_w,L_thumb_j3_t_x,L_thumb_j3_t_y,L_thumb_j3_t_z,L_thumb_j3_r_x,L_thumb_j3_r_y,L_thumb_j3_r_z,L_thumb_j3_r_w,L_thumb_j4_t_x,L_thumb_j4_t_y,L_thumb_j4_t_z,L_thumb_j4_r_x,L_thumb_j4_r_y,L_thumb_j4_r_z,L_thumb_j4_r_w,L_index_j0_t_x,L_index_j0_t_y,L_index_j0_t_z,L_index_j0_r_x,L_index_j0_r_y,L_index_j0_r_z,L_index_j0_r_w,L_index_j1_t_x,L_index_j1_t_y,L_index_j1_t_z,L_index_j1_r_x,L_index_j1_r_y,L_index_j1_r_z,L_index_j1_r_w,L_index_j2_t_x,L_index_j2_t_y,L_index_j2_t_z,L_index_j2_r_x,L_index_j2_r_y,L_index_j2_r_z,L_index_j2_r_w,L_index_j3_t_x,L_index_j3_t_y,L_index_j3_t_z,L_index_j3_r_x,L_index_j3_r_y,L_index_j3_r_z,L_index_j3_r_w,L_index_j4_t_x,L_index_j4_t_y,L_index_j4_t_z,L_index_j4_r_x,L_index_j4_r_y,L_index_j4_r_z,L_index_j4_r_w,L_middle_j0_t_x,L_middle_j0_t_y,L_middle_j0_t_z,L_middle_j0_r_x,L_middle_j0_r_y,L_middle_j0_r_z,L_middle_j0_r_w,L_middle_j1_t_x,L_middle_j1_t_y,L_middle_j1_t_z,L_middle_j1_r_x,L_middle_j1_r_y,L_middle_j1_r_z,L_middle_j1_r_w,L_middle_j2_t_x,L_middle_j2_t_y,L_middle_j2_t_z,L_middle_j2_r_x,L_middle_j2_r_y,L_middle_j2_r_z,L_middle_j2_r_w,L_middle_j3_t_x,L_middle_j3_t_y,L_middle_j3_t_z,L_middle_j3_r_x,L_middle_j3_r_y,L_middle_j3_r_z,L_middle_j3_r_w,L_middle_j4_t_x,L_middle_j4_t_y,L_middle_j4_t_z,L_middle_j4_r_x,L_middle_j4_r_y,L_middle_j4_r_z,L_middle_j4_r_w,L_ring_j0_t_x,L_ring_j0_t_y,L_ring_j0_t_z,L_ring_j0_r_x,L_ring_j0_r_y,L_ring_j0_r_z,L_ring_j0_r_w,L_ring_j1_t_x,L_ring_j1_t_y,L_ring_j1_t_z,L_ring_j1_r_x,L_ring_j1_r_y,L_ring_j1_r_z,L_ring_j1_r_w,L_ring_j2_t_x,L_ring_j2_t_y,L_ring_j2_t_z,L_ring_j2_r_x,L_ring_j2_r_y,L_ring_j2_r_z,L_ring_j2_r_w,L_ring_j3_t_x,L_ring_j3_t_y,L_ring_j3_t_z,L_ring_j3_r_x,L_ring_j3_r_y,L_ring_j3_r_z,L_ring_j3_r_w,L_ring_j4_t_x,L_ring_j4_t_y,L_ring_j4_t_z,L_ring_j4_r_x,L_ring_j4_r_y,L_ring_j4_r_z,L_ring_j4_r_w,L_little_j0_t_x,L_little_j0_t_y,L_little_j0_t_z,L_little_j0_r_x,L_little_j0_r_y,L_little_j0_r_z,L_little_j0_r_w,L_little_j1_t_x,L_little_j1_t_y,L_little_j1_t_z,L_little_j1_r_x,L_little_j1_r_y,L_little_j1_r_z,L_little_j1_r_w,L_little_j2_t_x,L_little_j2_t_y,L_little_j2_t_z,L_little_j2_r_x,L_little_j2_r_y,L_little_j2_r_z,L_little_j2_r_w,L_little_j3_t_x,L_little_j3_t_y,L_little_j3_t_z,L_little_j3_r_x,L_little_j3_r_y,L_little_j3_r_z,L_little_j3_r_w,L_little_j4_t_x,L_little_j4_t_y,L_little_j4_t_z,L_little_j4_r_x,L_little_j4_r_y,L_little_j4_r_z,L_little_j4_r_w
13090,1653380499,293585000,True,0.2043602019548416,-0.060444965958595276,0.8941220045089722,0.2143399864435196,-0.23590251803398132,-0.04354848340153694,-0.9468430876731873,0.16039229929447174,-0.06556979566812515,0.9210036993026733,0.2143399864435196,-0.23590251803398132,-0.04354848340153694,-0.9468430876731873,0.17607174813747406,-0.08713151514530182,0.909572422504425,-0.3603755533695221,-0.13650350272655487,0.4181900918483734,-0.8225650787353516,0.20543672144412994,-0.11537665128707886,0.8843748569488525,-0.4377814829349518,-0.2808274030685425,0.3170296251773834,-0.7930797934532166,0.22757653892040253,-0.12424898147583008,0.8594121932983398,-0.39712148904800415,-0.2295970916748047,0.3855367600917816,-0.8005879521369934,0.23953552544116974,-0.13295766711235046,0.8459206819534302,-0.39712148904800415,-0.2295970916748047,0.3855367600917816,-0.8005879521369934,0.17700695991516113,-0.07576284557580948,0.9088853597640991,0.3641301691532135,-0.1904887706041336,0.030425798147916794,-0.9111517667770386,0.23913392424583435,-0.08879604190587997,0.8870725631713867,0.14592675864696503,-0.3146155774593353,-0.04787531495094299,-0.9367125034332275,0.2757985293865204,-0.08889400959014893,0.8593306541442871,0.06414232403039932,-0.43582260608673096,-0.002684272127225995,-0.8977400660514832,0.291878342628479,-0.09021881222724915,0.8390305638313293,0.13943208754062653,-0.47358810901641846,-0.07058005034923553,-0.8667707443237305,0.3001943528652191,-0.09036800265312195,0.8261193037033081,0.13943208754062653,-0.47358810901641846,-0.07058005034923553,-0.8667707443237305,0.17542049288749695,-0.06768104434013367,0.9079059362411499,0.18627962470054626,-0.178599014878273,-0.045877981930971146,-0.9650375843048096,0.23772796988487244,-0.06620964407920837,0.8837180733680725,0.17385222017765045,-0.3114307224750519,-0.046044256538152695,-0.9330949187278748,0.27997541427612305,-0.06738775968551636,0.8522504568099976,0.17584502696990967,-0.39009764790534973,-0.043085381388664246,-0.9027989506721497,0.29913437366485596,-0.06903243809938431,0.8323279619216919,0.24192440509796143,-0.4546603560447693,-0.07504912465810776,-0.8538876175880432,0.30898144841194153,-0.07060406357049942,0.8184162974357605,0.24192440509796143,-0.4546603560447693,-0.07504912465810776,-0.8538876175880432,0.17347854375839233,-0.05681895464658737,0.9058464765548706,0.0772399827837944,-0.23370882868766785,-0.0855751633644104,-0.9654486179351807,0.23074525594711304,-0.048378217965364456,0.8754855394363403,0.16789767146110535,-0.2701370418071747,-0.058057792484760284,-0.9462904930114746,0.26986780762672424,-0.04749316722154617,0.8509793281555176,0.22880449891090393,-0.3537084460258484,-0.0722031369805336,-0.9040606021881104,0.2880289852619171,-0.048262204974889755,0.8344581127166748,0.24615439772605896,-0.3820520043373108,-0.08126690238714218,-0.8870400190353394,0.3007199466228485,-0.04906424134969711,0.8213483095169067,0.24615439772605896,-0.3820520043373108,-0.08126690238714218,-0.8870400190353394,0.16946372389793396,-0.0487467423081398,0.902342677116394,-0.04565533250570297,-0.29579225182533264,-0.12758512794971466,-0.9455921649932861,0.21832115948200226,-0.032205477356910706,0.8685723543167114,0.1687341332435608,-0.2265644371509552,-0.09522370249032974,-0.954531192779541,0.2487620860338211,-0.028558610007166862,0.8524842262268066,0.2550460696220398,-0.29773232340812683,-0.2088582068681717,-0.8959269523620605,0.2632002830505371,-0.02419314906001091,0.8399195671081543,0.318120539188385,-0.36586540937423706,-0.1287168711423874,-0.865086019039154,0.2736819386482239,-0.02434421144425869,0.8292016983032227,0.318120539188385,-0.36586540937423706,-0.1287168711423874,-0.865086019039154
13092,1653380499,310602700,True,0.20506936311721802,-0.06058628484606743,0.8923885822296143,0.21435335278511047,-0.23612576723098755,-0.044575512409210205,-0.9467366337776184,0.16113069653511047,-0.06577377766370773,0.9193062782287598,0.21435335278511047,-0.23612576723098755,-0.044575512409210205,-0.9467366337776184,0.1768292784690857,-0.08731129765510559,0.9078553915023804,-0.3647836148738861,-0.134613037109375,0.41802120208740234,-0.8210179805755615,0.20628689229488373,-0.11551830917596817,0.8826303482055664,-0.44107624888420105,-0.27891579270362854,0.3198871314525604,-0.7907780408859253,0.22845304012298584,-0.12452234327793121,0.8575692772865295,-0.40612033009529114,-0.2416161298751831,0.3816889524459839,-0.7943560481071472,0.24024565517902374,-0.13269415497779846,0.843744158744812,-0.40612033009529114,-0.2416161298751831,0.3816889524459839,-0.7943560481071472,0.17774701118469238,-0.07594535499811172,0.907172441482544,0.36388200521469116,-0.19062545895576477,0.02959481067955494,-0.9112496376037598,0.2398962676525116,-0.08888232707977295,0.8852908611297607,0.1437244564294815,-0.3133087158203125,-0.05261334031820297,-0.9372368454933167,0.2766120433807373,-0.08848845958709717,0.8575788736343384,0.06303910166025162,-0.43441587686538696,-0.00716671347618103,-0.8984751105308533,0.29275307059288025,-0.08957476913928986,0.837313175201416,0.13843099772930145,-0.47097018361091614,-0.07579308748245239,-0.8679167032241821,0.3011215925216675,-0.08955679088830948,0.8244349956512451,0.13843099772930145,-0.47097018361091614,-0.07579308748245239,-0.8679167032241821,0.17615054547786713,-0.06786714494228363,0.906195878982544,0.18547895550727844,-0.17877845466136932,-0.04689526557922363,-0.965109646320343,0.23845958709716797,-0.06624876707792282,0.8819539546966553,0.171036034822464,-0.30953463912010193,-0.051783911883831024,-0.9339450597763062,0.28073275089263916,-0.066730797290802,0.8505844473838806,0.17369021475315094,-0.38759326934814453,-0.04909714683890343,-0.9039870500564575,0.2999518811702728,-0.0679999366402626,0.8307265043258667,0.24027293920516968,-0.4512137472629547,-0.08109738677740097,-0.8556274175643921,0.3098735213279724,-0.06933587789535522,0.8168431520462036,0.24027293920516968,-0.4512137472629547,-0.08109738677740097,-0.8556274175643921,0.17419381439685822,-0.05700493976473808,0.9041397571563721,0.07674787938594818,-0.2340424358844757,-0.08640076965093613,-0.9653335213661194,0.231421560049057,-0.04844961315393448,0.8737374544143677,0.16673673689365387,-0.26995474100112915,-0.06039542332291603,-0.9464014172554016,0.27050694823265076,-0.04732849821448326,0.8492276668548584,0.22793136537075043,-0.35256385803222656,-0.07462018728256226,-0.9045318365097046,0.28869038820266724,-0.047960467636585236,0.8327251672744751,0.2451748251914978,-0.3809830844402313,-0.08400312066078186,-0.8875160217285156,0.30141159892082214,-0.04865006357431412,0.819604218006134,0.2451748251914978,-0.3809830844402313,-0.08400312066078186,-0.8875160217285156,0.1701662242412567,-0.048935700207948685,0.9006410837173462,-0.04571622237563133,-0.29623571038246155,-0.1281939148902893,-0.9453680515289307,0.2189720869064331,-0.03232228383421898,0.8668316602706909,0.16835403442382812,-0.2267705649137497,-0.09626403450965881,-0.9544450044631958,0.24939274787902832,-0.02860366366803646,0.8507216572761536,0.25476035475730896,-0.29695889353752136,-0.21018090844154358,-0.8959556818008423,0.26382723450660706,-0.02418036200106144,0.8381730318069458,0.31785568594932556,-0.364933043718338,-0.1301080584526062,-0.8653690814971924,0.27431854605674744,-0.024282442405819893,0.8274639844894409,0.31785568594932556,-0.364933043718338,-0.1301080584526062,-0.8653690814971924
13094,1653380499,326213900,True,0.21160034835338593,-0.06040709465742111,0.885743260383606,0.21115107834339142,-0.23737816512584686,-0.049030743539333344,-0.946922779083252,0.16785047948360443,-0.06609303504228592,0.9127737283706665,0.21115107834339142,-0.23737816512584686,-0.049030743539333344,-0.946922779083252,0.18359291553497314,-0.08747390657663345,0.9010921716690063,-0.35756343603134155,-0.1402902901172638,0.4153755307197571,-0.8245788812637329,0.21309727430343628,-0.11549869179725647,0.875765323638916,-0.43309715390205383,-0.2811436057090759,0.31623873114585876,-0.7958506941795349,0.23519672453403473,-0.12444421648979187,0.8509281873703003,-0.3890639841556549,-0.2223215401172638,0.38866493105888367,-0.805072546005249,0.24721965193748474,-0.13353252410888672,0.8376734256744385,-0.3890639841556549,-0.2223215401172638,0.38866493105888367,-0.805072546005249,0.18445776402950287,-0.07609093189239502,0.9004838466644287,0.359785795211792,-0.19159112870693207,0.025326088070869446,-0.9128010272979736,0.24656635522842407,-0.08844809234142303,0.8782297372817993,0.14019127190113068,-0.3132281005382538,-0.056491971015930176,-0.9375730156898499,0.2833257019519806,-0.08761337399482727,0.8504230976104736,0.05960359051823616,-0.42952728271484375,-0.01243055984377861,-0.9009990096092224,0.29966503381729126,-0.08835954964160919,0.8303329348564148,0.1359257996082306,-0.46162211894989014,-0.081356942653656,-0.8728174567222595,0.3082744777202606,-0.08810573816299438,0.8176171779632568,0.1359257996082306,-0.46162211894989014,-0.081356942653656,-0.8728174567222595,0.1828037053346634,-0.06799416244029999,0.8995954394340515,0.18062716722488403,-0.18007366359233856,-0.05094566568732262,-0.9655836820602417,0.2449975609779358,-0.06576496362686157,0.8751075267791748,0.16599395871162415,-0.3098154366016388,-0.0584939680993557,-0.9343655109405518,0.2871744930744171,-0.06542517244815826,0.8436068296432495,0.16910167038440704,-0.3847363591194153,-0.056996311992406845,-0.9056125283241272,0.3064693510532379,-0.06616896390914917,0.823795735836029,0.23606282472610474,-0.44545289874076843,-0.08951051533222198,-0.8589725494384766,0.3165186941623688,-0.06713664531707764,0.8099738359451294,0.23606282472610474,-0.44545289874076843,-0.08951051533222198,-0.8589725494384766,0.18077687919139862,-0.05710793286561966,0.8976516723632812,0.07154550403356552,-0.23569943010807037,-0.09060953557491302,-0.9649440050125122,0.23780548572540283,-0.04788241535425186,0.8670716881752014,0.16012723743915558,-0.271211177110672,-0.06854148209095001,-0.9466286301612854,0.27668997645378113,-0.04590428248047829,0.8423889875411987,0.2220035344362259,-0.35068178176879883,-0.08417723327875137,-0.9058977961540222,0.2948819398880005,-0.04598280042409897,0.8258477449417114,0.23950672149658203,-0.37825533747673035,-0.09360561519861221,-0.8892679214477539,0.3075995445251465,-0.046251434832811356,0.8127418756484985,0.23950672149658203,-0.37825533747673035,-0.09360561519861221,-0.8892679214477539,0.17669859528541565,-0.04901745170354843,0.8942352533340454,-0.050431594252586365,-0.2986915409564972,-0.1320858746767044,-0.9438184499740601,0.2251225709915161,-0.031815364956855774,0.860349178314209,0.16308309137821198,-0.23491904139518738,-0.10470816493034363,-0.9524983763694763,0.2550381124019623,-0.02758001536130905,0.8437426090240479,0.24968351423740387,-0.3004816472530365,-0.21891352534294128,-0.8941172957420349,0.2692604959011078,-0.022834768518805504,0.8310322761535645,0.3137555420398712,-0.3691489100456238,-0.1402115672826767,-0.8634971380233765,0.2795771062374115,-0.022677358239889145,0.8201554417610168,0.3137555420398712,-0.3691489100456238,-0.1402115672826767,-0.8634971380233765
13095,1653380499,343488700,True,0.2249288409948349,-0.06602643430233002,0.8688945174217224,0.20996332168579102,-0.238895446062088,-0.05818362161517143,-0.9462869763374329,0.18153421580791473,-0.07259824872016907,0.8961091041564941,0.20996332168579102,-0.238895446062088,-0.05818362161517143,-0.9462869763374329,0.1974439173936844,-0.0937255471944809,0.8841357231140137,-0.35234686732292175,-0.14307847619056702,0.4129692614078522,-0.8275485038757324,0.22700326144695282,-0.12159676849842072,0.8588882088661194,-0.4270536005496979,-0.28314632177352905,0.31511205434799194,-0.7988477945327759,0.24901126325130463,-0.13057813048362732,0.834118127822876,-0.381267786026001,-0.21936871111392975,0.3890095055103302,-0.8094343543052673,0.26110514998435974,-0.13988304138183594,0.8210048675537109,-0.381267786026001,-0.21936871111392975,0.3890095055103302,-0.8094343543052673,0.19815181195735931,-0.0822812169790268,0.883628249168396,0.35449478030204773,-0.19236239790916443,0.01718856953084469,-0.9148960113525391,0.2602896988391876,-0.09355077147483826,0.8608120083808899,0.1375720351934433,-0.31288689374923706,-0.06197718530893326,-0.9377284049987793,0.29714494943618774,-0.09215588867664337,0.8328713178634644,0.05679541453719139,-0.41500258445739746,-0.01976677030324936,-0.907830536365509,0.31410759687423706,-0.09244735538959503,0.8132925033569336,0.13468687236309052,-0.4385147988796234,-0.09052205085754395,-0.8839513063430786,0.32329291105270386,-0.09180471301078796,0.8010309338569641,0.13468687236309052,-0.4385147988796234,-0.09052205085754395,-0.8839513063430786,0.19640891253948212,-0.07417742162942886,0.8828369379043579,0.17441819608211517,-0.1816941201686859,-0.058918166905641556,-0.9659680128097534,0.25840720534324646,-0.07080376893281937,0.8579866886138916,0.1605892777442932,-0.3102230727672577,-0.06875380873680115,-0.9344760775566101,0.30053699016571045,-0.0692802295088768,0.8262139558792114,0.1641303300857544,-0.3719867169857025,-0.07068026810884476,-0.9108739495277405,0.32026898860931396,-0.06909617781639099,0.806824803352356,0.23222891986370087,-0.42811959981918335,-0.10377281159162521,-0.8671877384185791,0.3307422995567322,-0.06941904127597809,0.7932905554771423,0.23222891986370087,-0.42811959981918335,-0.10377281159162521,-0.8671877384185791,0.19424983859062195,-0.06325475871562958,0.8810258507728577,0.06427103281021118,-0.23858335614204407,-0.09895367175340652,-0.9639270901679993,0.2508082091808319,-0.05280552804470062,0.8501759767532349,0.150291308760643,-0.2756086587905884,-0.08546961843967438,-0.9455936551094055,0.289230614900589,-0.04917309433221817,0.824963390827179,0.2132052183151245,-0.34237849712371826,-0.10436580330133438,-0.9090810418128967,0.3075184226036072,-0.048097122460603714,0.8085631132125854,0.2310934215784073,-0.3689596354961395,-0.11488406360149384,-0.8928976655006409,0.32032766938209534,-0.04746461659669876,0.7955595254898071,0.2310934215784073,-0.3689596354961395,-0.11488406360149384,-0.8928976655006409,0.190037801861763,-0.05518544837832451,0.8777590990066528,-0.05794433876872063,-0.3064499795436859,-0.14035461843013763,-0.9396975636482239,0.23726679384708405,-0.03689371794462204,0.8435540199279785,0.1559717059135437,-0.2722260355949402,-0.13162893056869507,-0.9403402209281921,0.2649002969264984,-0.0313938707113266,0.8248518705368042,0.2411886751651764,-0.32062482833862305,-0.2484084665775299,-0.8816580176353455,0.27812179923057556,-0.025810375809669495,0.8113504648208618,0.31023508310317993,-0.38823404908180237,-0.17143648862838745,-0.8506691455841064,0.2877132296562195,-0.025049027055501938,0.7998532652854919,0.31023508310317993,-0.38823404908180237,-0.17143648862838745,-0.8506691455841064
13098,1653380499,359668000,True,0.22259847819805145,-0.06515064835548401,0.8689992427825928,0.21468493342399597,-0.2383793592453003,-0.062196213752031326,-0.945101797580719,0.17938323318958282,-0.07196948677301407,0.8961601257324219,0.21468493342399597,-0.2383793592453003,-0.062196213752031326,-0.945101797580719,0.19540129601955414,-0.09308883547782898,0.884257435798645,-0.34266820549964905,-0.14387281239032745,0.4108388423919678,-0.8325205445289612,0.22507640719413757,-0.12106465548276901,0.8593562841415405,-0.4163677990436554,-0.28122955560684204,0.3135213255882263,-0.8057619333267212,0.2471013069152832,-0.13031719624996185,0.8349740505218506,-0.3635835349559784,-0.2001161277294159,0.3946857452392578,-0.8197461366653442,0.2594154179096222,-0.1404697746038437,0.8225235342979431,-0.3635835349559784,-0.2001161277294159,0.3946857452392578,-0.8197461366653442,0.19606658816337585,-0.08163715153932571,0.883710503578186,0.35431623458862305,-0.191053107380867,0.014366758987307549,-0.9152881503105164,0.25826120376586914,-0.09248989820480347,0.8609186410903931,0.13955442607402802,-0.3099692463874817,-0.06214147061109543,-0.9383932948112488,0.29532185196876526,-0.09109517931938171,0.8331692218780518,0.05779535695910454,-0.4075598418712616,-0.021306822076439857,-0.9110986590385437,0.3125821352005005,-0.09130960702896118,0.8138841390609741,0.1366613507270813,-0.4252643585205078,-0.09239254146814346,-0.8899087309837341,0.3221079707145691,-0.09057040512561798,0.8018907308578491,0.1366613507270813,-0.4252643585205078,-0.09239254146814346,-0.8899087309837341,0.19426539540290833,-0.07352314889431,0.8829300403594971,0.17294995486736298,-0.18121013045310974,-0.062359340488910675,-0.9661068320274353,0.2562313675880432,-0.0696568489074707,0.858070969581604,0.1579294502735138,-0.3082374036312103,-0.07770898938179016,-0.9348846077919006,0.298371821641922,-0.06712502986192703,0.826336145401001,0.16152289509773254,-0.36078402400016785,-0.08193960040807724,-0.9148940443992615,0.31846290826797485,-0.06620153039693832,0.8073409199714661,0.23008742928504944,-0.4130696654319763,-0.11516326665878296,-0.8735964298248291,0.32926881313323975,-0.06601133197546005,0.7940996885299683,0.23008742928504944,-0.4130696654319763,-0.11516326665878296,-0.8735964298248291,0.19204331934452057,-0.06259240955114365,0.8811213374137878,0.059584200382232666,-0.24022868275642395,-0.10355737805366516,-0.9633357524871826,0.24825070798397064,-0.051463790237903595,0.8501772880554199,0.13982713222503662,-0.28330865502357483,-0.10784536600112915,-0.9426314234733582,0.2857181131839752,-0.04576763138175011,0.824275016784668,0.2036745697259903,-0.3383767604827881,-0.1298925280570984,-0.9094755053520203,0.3038637638092041,-0.04334501922130585,0.8078240156173706,0.22197672724723816,-0.36369606852531433,-0.14088891446590424,-0.8936452269554138,0.3165709376335144,-0.04169495403766632,0.7948095798492432,0.22197672724723816,-0.36369606852531433,-0.14088891446590424,-0.8936452269554138,0.18778826296329498,-0.05453848838806152,0.8778532147407532,-0.06405095010995865,-0.31340155005455017,-0.14497442543506622,-0.9363008737564087,0.23373442888259888,-0.03573664277791977,0.8435648679733276,0.14297914505004883,-0.3185447156429291,-0.17311428487300873,-0.9209330677986145,0.25783419609069824,-0.028290072456002235,0.822763979434967,0.23034735023975372,-0.34330156445503235,-0.2894364893436432,-0.8633137345314026,0.2696364223957062,-0.021534133702516556,0.8084033727645874,0.3048412799835205,-0.4093601703643799,-0.21532855927944183,-0.8325440883636475,0.27821362018585205,-0.019900579005479813,0.7962163090705872,0.3048412799835205,-0.4093601703643799,-0.21532855927944183,-0.8325440883636475
13099,1653380499,376368600,True,0.22311297059059143,-0.064837247133255,0.8640432357788086,0.2178318053483963,-0.23611754179000854,-0.06239602342247963,-0.944936215877533,0.17994089424610138,-0.07163132727146149,0.8909080028533936,0.2178318053483963,-0.23611754179000854,-0.06239602342247963,-0.944936215877533,0.19591453671455383,-0.09278835356235504,0.8792541027069092,-0.3289257884025574,-0.1428380161523819,0.4100155532360077,-0.8386252522468567,0.22566737234592438,-0.1211448609828949,0.8549298048019409,-0.4016872048377991,-0.27632108330726624,0.3126976490020752,-0.8151774406433105,0.24772337079048157,-0.13088524341583252,0.8311823606491089,-0.3363555371761322,-0.1653359830379486,0.4059893786907196,-0.8334876298904419,0.26029089093208313,-0.14242962002754211,0.8199814558029175,-0.3363555371761322,-0.1653359830379486,0.4059893786907196,-0.8334876298904419,0.19659572839736938,-0.0813370868563652,0.8786306381225586,0.3554513156414032,-0.1885676085948944,0.015386871062219143,-0.9153468608856201,0.25891295075416565,-0.0922258123755455,0.8561935424804688,0.14247356355190277,-0.305755615234375,-0.059232864528894424,-0.9395245313644409,0.2962072789669037,-0.09110711514949799,0.8288289308547974,0.05976978316903114,-0.4042176306247711,-0.018836935982108116,-0.9125134348869324,0.3136131167411804,-0.0914679765701294,0.809677243232727,0.13889972865581512,-0.41948169469833374,-0.09039511531591415,-0.8925081491470337,0.32330000400543213,-0.09078063070774078,0.797810435295105,0.13889972865581512,-0.41948169469833374,-0.09039511531591415,-0.8925081491470337,0.1947816163301468,-0.07320915162563324,0.8778187036514282,0.1732775717973709,-0.17888221144676208,-0.06225895509123802,-0.9664884209632874,0.2569067180156708,-0.06930378824472427,0.8532329797744751,0.15626949071884155,-0.30292361974716187,-0.08287936449050903,-0.9364550709724426,0.2992437183856964,-0.06611032038927078,0.8219443559646606,0.16010558605194092,-0.35420534014701843,-0.08757646381855011,-0.9171887636184692,0.31952428817749023,-0.06480494141578674,0.8032101988792419,0.22878053784370422,-0.40350744128227234,-0.12099310010671616,-0.877611517906189,0.33055004477500916,-0.0643308013677597,0.7901586890220642,0.22878053784370422,-0.40350744128227234,-0.12099310010671616,-0.877611517906189,0.1925787478685379,-0.06226854398846626,0.8759477138519287,0.05736067146062851,-0.2391381710767746,-0.1045910120010376,-0.9636303186416626,0.24874183535575867,-0.050945524126291275,0.8451998233795166,0.1317693293094635,-0.28605273365974426,-0.12396329641342163,-0.9409801959991455,0.28556540608406067,-0.04372774437069893,0.8190997242927551,0.19661782681941986,-0.33536651730537415,-0.1473664939403534,-0.9094799757003784,0.3035724461078644,-0.04037614166736603,0.8026594519615173,0.2151319831609726,-0.3592909276485443,-0.15850414335727692,-0.8941501975059509,0.3162032663822174,-0.038022588938474655,0.7896789312362671,0.2151319831609726,-0.3592909276485443,-0.15850414335727692,-0.8941501975059509,0.18833929300308228,-0.054235171526670456,0.8726356029510498,-0.0662638321518898,-0.3144695460796356,-0.14604339003562927,-0.9356223940849304,0.2338331639766693,-0.03537070006132126,0.8385497331619263,0.133479505777359,-0.3373553156852722,-0.19619718194007874,-0.9109782576560974,0.25616124272346497,-0.026784826070070267,0.8171326518058777,0.22382159531116486,-0.3483014702796936,-0.3120557963848114,-0.855108916759491,0.26731598377227783,-0.019294943660497665,0.8025529384613037,0.3012552559375763,-0.41339734196662903,-0.238282710313797,-0.8255720138549805,0.27548137307167053,-0.017130644991993904,0.7901672720909119,0.3012552559375763,-0.41339734196662903,-0.238282710313797,-0.8255720138549805
